m2 =61009
m2 = 2601
m1 = 2704
m1 = 1968
m2 =53824
m2 = 2704
m1 = 3024
m1 = 2500
m2 =55225
m2 = 2704
m2 = 2601
m1 = 3721
m1 = 2801
m1 = 2704
m2 =62001
m2 = 2643
m2 = 2704
m1 = 2797
m1 = 2809
m1 =  841
m2 =48841
m2 = 2704
m2 = 2545
m1 = 2809
m1 = 2691
m2 =42436
m2 = 2414
m2 = 2401
m1 = 2807
m1 = 2601
m1 = 1656
m2 =43681
m2 = 2651
m1 = 2916
m1 = 2809
m1 = 1687
m2 =32761
m2 = 2704
m1 = 3015
m1 = 2916
m2 =45796
m2 = 2566
m1 = 2803
m1 = 2704
m1 = 1856
m2 =36864
m2 = 2601
m1 = 2912
m1 = 2601
m2 =38416
m2 = 2388
m2 = 2401
m1 = 2914
m1 = 2916
m2 =39601
m2 = 2791
m2 = 2401
m1 = 2695
m1 = 2704
m2 =40000
m1 = 2806
m1 = 2500
m2 =47524
m2 = 2690
m1 = 2807
m1 = 2601
m1 = 1904
m2 =41616
m1 = 2916
m1 = 2809
m2 =43681
m2 = 2781
m2 = 2500
m1 = 2694
m1 = 2601
m1 = 1975
m2 =43264
m2 = 2704
m1 = 2809
m1 = 2809
m2 =41209
m2 = 2556
m2 = 2401
m1 = 2916
m1 = 2702
m2 =46656
m2 = 2704
m2 = 2667
m1 = 3364
m1 = 2916
m1 = 2916
m2 =39204
m1 = 2916
m1 = 2809
m1 = 2704
m2 =39204
m2 = 2809
m1 = 2916
m1 = 2916
m2 =39204
m2 = 2916
m1 = 3136
m1 = 3025
m2 =28224
m2 = 2798
m2 = 2704
m1 = 3481
m1 = 3249
m1 = 2916
m1 = 2916
m2 =12996
m2 =10495
m2 = 3477
m2 = 3364
m1 = 3249
m1 = 3136
m1 = 2704
m2 = 6717
m2 = 3023
m2 = 3025
m1 = 3025
m1 = 2809
m2 = 5001
m2 = 2809
m1 = 3025
m1 = 2702
m2 =10949
m1 = 2915
m1 = 2704
m1 = 2916
m1 = 2809
m1 = 3136
m1 = 2809
m1 = 3136
m1 = 2916
m1 = 1444
m2 = 2809
m1 = 8281
m1 = 3136
m1 = 2809
m1 =  961
m1 = 3136
m1 = 3136
m2 =11664
m2 = 3025
m1 = 5929
m1 = 2916
m1 = 2809
m1 =  784
m2 =57011
m2 = 2704
m1 =23397
m1 =15220
m1 = 2601
m1 = 2500
m2 = 2809
m2 = 2601
m1 = 2704
m1 = 2401
m2 = 2601
m1 = 2916
m1 = 2500
m2 = 2500
m1 =22979
m1 = 2805
m1 = 2601
m2 =12544
m2 = 2704
m1 =20282
m1 = 2809
m1 = 2807
m2 =10201
m2 = 2701
m2 = 2601
m1 =24540
m1 = 2601
m1 = 2500
m2 = 9801
m2 = 2496
m2 = 2401
m1 =20910
m1 = 2704
m1 = 2704
m2 = 8836
m2 = 2809
m2 = 2704
m1 =21709
m1 = 5929
m1 = 2809
m1 = 2704
m2 = 7212
m2 = 2704
m2 = 2601
m1 = 2500
m1 = 2401
m2 = 2500
m2 = 2401
m1 =20913
m1 = 2704
m1 = 2601
m2 = 2916
m2 = 2500
m1 =19654
m1 = 2809
m1 = 2704
m2 = 2500
m2 = 2116
m1 = 2601
m1 = 2601
m2 = 2500
m2 = 2304
m1 = 2809
m1 = 2601
m2 = 2601
m2 = 2304
m1 = 2809
m1 = 2601
m1 =  784
m2 = 2996
m2 = 2401
m2 = 2304
m1 = 2500
m1 = 2500
m2 = 2601
m2 = 2116
m1 =16641
m1 = 2601
m1 = 2601
m2 = 2401
m2 = 2116
m1 = 2401
m2 = 2500
m1 = 2809
m1 = 2500
m2 = 2500
m2 =  841
m1 = 2500
m1 = 2401
m2 = 2401
m1 = 2304
m1 = 2304
m1 = 4900
m1 = 2401
m1 = 4900
m1 = 3697
m2 = 4262
m1 = 3830
m1 = 2500
m1 = 3136
m1 = 2704
m1 = 2500
m2 = 2304
m1 = 2809
m1 = 2704
m1 = 2601
m1 = 2500
m1 = 2304
m1 = 2500
m1 = 2401
m2 = 2500
m2 = 2500
m1 = 3576
m1 = 2601
m2 = 2500
m2 = 2286
m1 = 2500
m2 =19600
m2 = 2601
m2 = 2500
m1 = 2401
m2 =19600
m2 = 2113
m1 = 2500
m2 =18769
m2 = 2802
m1 = 2500
m1 = 2401
m2 =25600
m1 = 2397
m1 = 2401
m2 =13924
m2 = 2802
m1 = 2680
m1 = 2500
m1 = 2304
m2 =12769
m2 = 2500
m2 = 2488
m1 = 2860
m1 = 2500
m2 =16641
m1 = 2969
m1 = 2601
m1 = 2490
m2 =14400
m2 = 4900
m1 = 2786
m1 = 2704
m1 = 2599
m2 =14161
m2 = 6889
m1 = 6241
m1 = 2795
m1 = 2809
m1 = 2496
m1 = 2116
m1 =  900
m2 =19881
m2 = 7393
m2 = 3025
m1 = 2735
m1 = 2809
m1 = 2692
m1 = 1225
m2 =20736
m1 = 2401
m1 = 2209
m2 =30276
m2 = 2809
m2 = 2661
m1 = 3025
m1 = 2601
m1 = 2304
m2 = 2907
m2 = 2916
m1 = 2116
m1 = 2116
m2 = 3136
m2 = 2704
m1 = 2809
m1 = 2025
m2 = 3249
m2 = 2916
m2 =  841
m1 = 2116
m1 = 2025
m2 = 3025
m2 = 2916
m1 = 2500
m1 = 2401
m2 = 6561
m2 = 3020
m2 = 2916
m1 =17956
m1 = 9801
m1 = 3132
m1 = 2601
m1 = 2209
m2 = 4900
m2 = 4096
m2 = 3136
m2 = 2907
m1 = 2809
m1 = 2301
m2 = 2916
m2 = 2700
m1 = 3078
m1 = 2848
m2 = 2704
m2 = 2393
m1 = 3439
m1 = 2974
m1 = 2500
m1 = 2391
m1 =  676
m2 = 2601
m2 = 2485
m1 = 3136
m1 = 2932
m1 = 2592
m1 = 2500
m1 = 9786
m1 = 3089
m1 = 2500
m1 = 2401
m1 = 2116
m2 = 2809
m2 = 2601
m1 = 3194
m1 = 3136
m1 = 2646
m1 = 2704
m1 = 2601
m1 = 2499
m2 = 2601
m2 = 2601
m1 = 3125
m1 = 2809
m1 = 2600
m1 = 2500
m1 = 2125
m2 = 3481
m2 = 2916
m2 = 2601
m1 = 3225
m1 = 2601
m1 = 2498
m1 = 2238
m2 = 3844
m2 = 3025
m2 = 2809
m1 = 2893
m1 = 3035
m1 = 2704
m1 = 2116
m2 = 2916
m2 = 2809
m2 = 2704
m1 = 3154
m1 = 2532
m1 = 2601
m1 = 2401
m2 = 4624
m2 = 2916
m2 = 2500
m1 = 3136
m1 = 2357
m1 = 2500
m1 = 2304
m2 = 2916
m2 = 2601
m1 = 4275
m1 = 2694
m1 = 2906
m1 = 2401
m2 = 2601
m2 = 2304
m1 = 2809
m1 = 2601
m1 = 2335
m1 = 2500
m2 = 2601
m2 = 2601
m1 = 4604
m1 = 2750
m1 = 2809
m1 = 2304
m2 = 2704
m2 = 2500
m1 = 2704
m1 = 2478
m1 = 2500
m2 = 2704
m2 = 2401
m1 = 3138
m1 = 2809
m1 = 2480
m1 = 2500
m2 = 2500
m2 = 2299
m1 = 3149
m1 = 2812
m1 = 2916
m1 = 2303
m1 = 1225
m2 = 2601
m2 = 2401
m1 = 4768
m1 = 3236
m1 = 2782
m1 = 2809
m1 = 2500
m1 = 2401
m2 = 2702
m2 = 2704
m1 = 2829
m1 = 2704
m1 = 2500
m2 = 2704
m2 = 2304
m1 = 2333
m1 = 2704
m1 = 2300
m2 = 2593
m2 = 2601
m1 = 3447
m1 = 2601
m1 = 2399
m2 = 2704
m1 = 2661
m1 = 2701
m2 = 2500
m1 = 2704
m1 = 2500
m2 = 2500
m2 = 2401
m1 =31980
m1 = 2500
m1 = 2500
m2 = 2809
m2 = 2600
m1 = 4821
m1 = 2809
m1 = 2500
m2 = 2916
m2 = 2601
m1 = 2601
m1 = 2304
m2 = 2601
m1 =32646
m1 = 2916
m1 = 2500
m2 = 2500
m1 = 2428
m1 = 2809
m1 = 2809
m1 = 2500
m2 = 2704
m1 = 3025
m1 = 2401
m2 = 2601
m1 =32917
m1 = 2809
m1 = 2401
m2 = 3481
m1 = 2916
m1 = 2601
m1 = 2401
m2 = 2916
m1 = 2704
m1 = 2704
m1 = 2601
m2 = 2704
m2 = 2704
m1 = 5123
m1 = 3136
m1 = 2805
m1 = 2809
m1 = 2500
m2 = 2916
m2 = 2809
m1 = 2916
m1 = 2704
m1 = 2500
m1 = 2401
m1 =  674
m2 = 2916
m2 = 2704
m1 = 3136
m1 = 2601
m1 = 2401
m2 =12769
m2 = 2704
m2 = 2500
m1 = 3136
m1 = 2940
m1 = 2601
m2 =75076
m2 = 2916
m2 = 2401
m1 = 3025
